SiteID,Date,Time,Date.Time,Water.Temp.C,Air.LoggerID,Air.RowID,Air.Temp.C,Water.P.psi,Air.BP.psi,Sensor.Depth.ft,Water.LoggerID,Water.RowID,Flag.Date.Time,Flag.Water.Temp.C,Flag.Air.Temp.C,Flag.Water.P.psi,Flag.Air.BP.psi,Flag.Sensor.Depth.ft,Month,Day,Year,Flag.Gross.Water.Temp.C,Flag.Spike.Water.Temp.C,Flag.RoC.Water.Temp.C,Flag.Flat.Water.Temp.C,Flag.Gross.Air.Temp.C,Flag.Spike.Air.Temp.C,Flag.RoC.Air.Temp.C,Flag.Flat.Air.Temp.C,Flag.Gross.Water.P.psi,Flag.Spike.Water.P.psi,Flag.RoC.Water.P.psi,Flag.Flat.Water.P.psi,Flag.Gross.Air.BP.psi,Flag.Spike.Air.BP.psi,Flag.RoC.Air.BP.psi,Flag.Flat.Air.BP.psi,Flag.Gross.Sensor.Depth.ft,Flag.Spike.Sensor.Depth.ft,Flag.RoC.Sensor.Depth.ft,Flag.Flat.Sensor.Depth.ft,Comment.MOD.Date.Time,RAW.Date.Time,Comment.MOD.Water.Temp.C,RAW.Water.Temp.C,Comment.MOD.Air.Temp.C,RAW.Air.Temp.C,Comment.MOD.Water.P.psi,RAW.Water.P.psi,Comment.MOD.Air.BP.psi,RAW.Air.BP.psi,Comment.MOD.Sensor.Depth.ft,RAW.Sensor.Depth.ft
DOW04055002,2015-11-22,14:30:00,2015-11-22 14:30:00,9.866,9727221,3988,4.831,14.5279,14.2166,0.718,10229543,3988,,P,P,P,P,P,11,22,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-22 14:30:00,,9.866,,4.831,,14.5279,,14.2166,,0.718
DOW04055002,2015-11-22,15:00:00,2015-11-22 15:00:00,9.866,9727221,3989,4.311,14.5279,14.2151,0.722,10229543,3989,,P,P,P,P,P,11,22,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-22 15:00:00,,9.866,,4.311,,14.5279,,14.2151,,0.722
DOW04055002,2015-11-22,15:30:00,2015-11-22 15:30:00,9.866,9727221,3990,4.311,14.5279,14.2175,0.716,10229543,3990,,P,P,P,P,P,11,22,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-22 15:30:00,,9.866,,4.311,,14.5279,,14.2175,,0.716
DOW04055002,2015-11-22,16:00:00,2015-11-22 16:00:00,9.866,9727221,3991,4.207,14.5279,14.2195,0.711,10229543,3991,,P,P,P,P,P,11,22,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-22 16:00:00,,9.866,,4.207,,14.5279,,14.2195,,0.711
DOW04055002,2015-11-22,16:30:00,2015-11-22 16:30:00,9.768,9727221,3992,3.893,14.5296,14.2186,0.717,10229543,3992,,P,P,P,P,P,11,22,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-22 16:30:00,,9.768,,3.893,,14.5296,,14.2186,,0.717
DOW04055002,2015-11-22,17:00:00,2015-11-22 17:00:00,9.768,9727221,3993,3.472,14.5342,14.2198,0.726,10229543,3993,,P,P,P,P,P,11,22,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-22 17:00:00,,9.768,,3.472,,14.5342,,14.2198,,0.726
DOW04055002,2015-11-22,17:30:00,2015-11-22 17:30:00,9.768,9727221,3994,3.155,14.5366,14.2234,0.723,10229543,3994,,P,P,P,P,P,11,22,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-22 17:30:00,,9.768,,3.155,,14.5366,,14.2234,,0.723
DOW04055002,2015-11-22,18:00:00,2015-11-22 18:00:00,9.768,9727221,3995,2.624,14.5387,14.2243,0.726,10229543,3995,,P,P,P,P,P,11,22,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-22 18:00:00,,9.768,,2.624,,14.5387,,14.2243,,0.726
DOW04055002,2015-11-22,18:30:00,2015-11-22 18:30:00,9.768,9727221,3996,2.088,14.5387,14.2275,0.718,10229543,3996,,P,P,P,P,P,11,22,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-22 18:30:00,,9.768,,2.088,,14.5387,,14.2275,,0.718
DOW04055002,2015-11-22,19:00:00,2015-11-22 19:00:00,9.669,9727221,3997,1.764,14.5406,14.2289,0.719,10229543,3997,,P,P,P,P,P,11,22,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-22 19:00:00,,9.669,,1.764,,14.5406,,14.2289,,0.719
DOW04055002,2015-11-22,19:30:00,2015-11-22 19:30:00,9.669,9727221,3998,1.656,14.5429,14.231,0.72,10229543,3998,,P,P,P,P,P,11,22,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-22 19:30:00,,9.669,,1.656,,14.5429,,14.231,,0.72
DOW04055002,2015-11-22,20:00:00,2015-11-22 20:00:00,9.669,9727221,3999,1.439,14.5429,14.2327,0.716,10229543,3999,,P,P,P,P,P,11,22,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-22 20:00:00,,9.669,,1.439,,14.5429,,14.2327,,0.716
DOW04055002,2015-11-22,20:30:00,2015-11-22 20:30:00,9.669,9727221,4000,1.112,14.5474,14.2365,0.717,10229543,4000,,P,P,P,P,P,11,22,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-22 20:30:00,,9.669,,1.112,,14.5474,,14.2365,,0.717
DOW04055002,2015-11-22,21:00:00,2015-11-22 21:00:00,9.669,9727221,4001,1.003,14.5498,14.2385,0.718,10229543,4001,,P,P,P,P,P,11,22,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-22 21:00:00,,9.669,,1.003,,14.5498,,14.2385,,0.718
DOW04055002,2015-11-22,21:30:00,2015-11-22 21:30:00,9.669,9727221,4002,1.221,14.5567,14.246,0.717,10229543,4002,,P,P,P,P,P,11,22,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-22 21:30:00,,9.669,,1.221,,14.5567,,14.246,,0.717
DOW04055002,2015-11-22,22:00:00,2015-11-22 22:00:00,9.669,9727221,4003,0.893,14.5612,14.2521,0.713,10229543,4003,,P,P,P,P,P,11,22,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-22 22:00:00,,9.669,,0.893,,14.5612,,14.2521,,0.713
DOW04055002,2015-11-22,22:30:00,2015-11-22 22:30:00,9.571,9727221,4004,0.453,14.5631,14.251,0.72,10229543,4004,,P,P,P,P,P,11,22,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-22 22:30:00,,9.571,,0.453,,14.5631,,14.251,,0.72
DOW04055002,2015-11-22,23:00:00,2015-11-22 23:00:00,9.571,9727221,4005,-0.102,14.5654,14.2518,0.723,10229543,4005,,P,P,P,P,P,11,22,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-22 23:00:00,,9.571,,-0.102,,14.5654,,14.2518,,0.723
DOW04055002,2015-11-22,23:30:00,2015-11-22 23:30:00,9.571,9727221,4006,-0.662,14.5608,14.2481,0.721,10229543,4006,,P,P,P,P,P,11,22,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-22 23:30:00,,9.571,,-0.662,,14.5608,,14.2481,,0.721
DOW04055002,2015-11-23,00:00:00,2015-11-23 00:00:00,9.472,9727221,4007,-1.228,14.558,14.2488,0.713,10229543,4007,,P,P,P,P,P,11,23,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-23 00:00:00,,9.472,,-1.228,,14.558,,14.2488,,0.713
DOW04055002,2015-11-23,00:30:00,2015-11-23 00:30:00,9.472,9727221,4008,-1.684,14.558,14.25,0.711,10229543,4008,,P,P,P,P,P,11,23,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-23 00:30:00,,9.472,,-1.684,,14.558,,14.25,,0.711
DOW04055002,2015-11-23,01:00:00,2015-11-23 01:00:00,9.373,9727221,4009,-2.03,14.5598,14.2537,0.706,10229543,4009,,P,P,P,P,P,11,23,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-23 01:00:00,,9.373,,-2.03,,14.5598,,14.2537,,0.706
DOW04055002,2015-11-23,01:30:00,2015-11-23 01:30:00,9.373,9727221,4010,-2.377,14.5598,14.2529,0.708,10229543,4010,,P,P,P,P,P,11,23,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-23 01:30:00,,9.373,,-2.377,,14.5598,,14.2529,,0.708
DOW04055002,2015-11-23,02:00:00,2015-11-23 02:00:00,9.275,9727221,4011,-2.61,14.5638,14.2569,0.708,10229543,4011,,P,P,P,P,P,11,23,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-23 02:00:00,,9.275,,-2.61,,14.5638,,14.2569,,0.708
DOW04055002,2015-11-23,02:30:00,2015-11-23 02:30:00,9.275,9727221,4012,-2.844,14.5661,14.2587,0.709,10229543,4012,,P,P,P,P,P,11,23,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-23 02:30:00,,9.275,,-2.844,,14.5661,,14.2587,,0.709
DOW04055002,2015-11-23,03:00:00,2015-11-23 03:00:00,9.176,9727221,4013,-3.079,14.5679,14.2581,0.715,10229543,4013,,P,P,P,P,P,11,23,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-23 03:00:00,,9.176,,-3.079,,14.5679,,14.2581,,0.715
DOW04055002,2015-11-23,03:30:00,2015-11-23 03:30:00,9.176,9727221,4014,-3.316,14.5702,14.2598,0.716,10229543,4014,,P,P,P,P,P,11,23,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-23 03:30:00,,9.176,,-3.316,,14.5702,,14.2598,,0.716
DOW04055002,2015-11-23,04:00:00,2015-11-23 04:00:00,9.077,9727221,4015,-3.434,14.5721,14.2665,0.705,10229543,4015,,P,P,P,P,P,11,23,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-23 04:00:00,,9.077,,-3.434,,14.5721,,14.2665,,0.705
DOW04055002,2015-11-23,04:30:00,2015-11-23 04:30:00,8.978,9727221,4016,-3.672,14.5785,14.2706,0.71,10229543,4016,,P,P,P,P,P,11,23,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-23 04:30:00,,8.978,,-3.672,,14.5785,,14.2706,,0.71
DOW04055002,2015-11-23,05:00:00,2015-11-23 05:00:00,8.879,9727221,4017,-3.792,14.5825,14.2726,0.715,10229543,4017,,P,P,P,P,P,11,23,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-23 05:00:00,,8.879,,-3.792,,14.5825,,14.2726,,0.715
DOW04055002,2015-11-23,05:30:00,2015-11-23 05:30:00,8.879,9727221,4018,-4.031,14.587,14.279,0.711,10229543,4018,,P,P,P,P,P,11,23,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-23 05:30:00,,8.879,,-4.031,,14.587,,14.279,,0.711
DOW04055002,2015-11-23,06:00:00,2015-11-23 06:00:00,8.879,9727221,4019,-4.272,14.5893,14.2784,0.717,10229543,4019,,P,P,P,P,P,11,23,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-23 06:00:00,,8.879,,-4.272,,14.5893,,14.2784,,0.717
DOW04055002,2015-11-23,06:30:00,2015-11-23 06:30:00,8.779,9727221,4020,-4.272,14.5934,14.2877,0.705,10229543,4020,,P,P,P,P,P,11,23,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-23 06:30:00,,8.779,,-4.272,,14.5934,,14.2877,,0.705
DOW04055002,2015-11-23,07:00:00,2015-11-23 07:00:00,8.879,9727221,4021,-4.514,14.5963,14.2894,0.708,10229543,4021,,P,P,P,P,P,11,23,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-23 07:00:00,,8.879,,-4.514,,14.5963,,14.2894,,0.708
DOW04055002,2015-11-23,07:30:00,2015-11-23 07:30:00,8.779,9727221,4022,-4.514,14.6004,14.2964,0.701,10229543,4022,,P,P,P,P,P,11,23,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-23 07:30:00,,8.779,,-4.514,,14.6004,,14.2964,,0.701
DOW04055002,2015-11-23,08:00:00,2015-11-23 08:00:00,8.779,9727221,4023,-4.514,14.598,14.294,0.701,10229543,4023,,P,P,P,P,P,11,23,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-23 08:00:00,,8.779,,-4.514,,14.598,,14.294,,0.701
DOW04055002,2015-11-23,08:30:00,2015-11-23 08:30:00,8.978,9727221,4024,-4.272,14.5991,14.2946,0.702,10229543,4024,,P,P,P,P,P,11,23,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-23 08:30:00,,8.978,,-4.272,,14.5991,,14.2946,,0.702
DOW04055002,2015-11-23,09:00:00,2015-11-23 09:00:00,9.176,9727221,4025,-3.672,14.6001,14.2961,0.701,10229543,4025,,P,P,P,P,P,11,23,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-23 09:00:00,,9.176,,-3.672,,14.6001,,14.2961,,0.701
DOW04055002,2015-11-23,09:30:00,2015-11-23 09:30:00,9.275,9727221,4026,-1.341,14.5937,14.2881,0.705,10229543,4026,,P,P,P,P,P,11,23,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-23 09:30:00,,9.275,,-1.341,,14.5937,,14.2881,,0.705
DOW04055002,2015-11-23,10:00:00,2015-11-23 10:00:00,9.373,9727221,4027,3.049,14.5943,14.2882,0.706,10229543,4027,,P,P,P,P,P,11,23,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-23 10:00:00,,9.373,,3.049,,14.5943,,14.2882,,0.706
DOW04055002,2015-11-23,10:30:00,2015-11-23 10:30:00,9.472,9727221,4028,6.775,14.5902,14.2829,0.709,10229543,4028,,P,P,P,P,P,11,23,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-23 10:30:00,,9.472,,6.775,,14.5902,,14.2829,,0.709
DOW04055002,2015-11-23,11:00:00,2015-11-23 11:00:00,9.571,9727221,4029,8.082,14.5883,14.2823,0.706,10229543,4029,,P,P,P,P,P,11,23,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-23 11:00:00,,9.571,,8.082,,14.5883,,14.2823,,0.706
DOW04055002,2015-11-23,11:30:00,2015-11-23 11:30:00,9.669,9727221,4030,13.269,14.5796,14.2735,0.706,10229543,4030,,P,P,P,P,P,11,23,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-23 11:30:00,,9.669,,13.269,,14.5796,,14.2735,,0.706
DOW04055002,2015-11-23,12:00:00,2015-11-23 12:00:00,9.669,9727221,4031,13.846,14.5751,14.2661,0.713,10229543,4031,,P,P,P,P,P,11,23,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-23 12:00:00,,9.669,,13.846,,14.5751,,14.2661,,0.713
DOW04055002,2015-11-23,12:30:00,2015-11-23 12:30:00,9.866,9727221,4032,15.855,14.5669,14.2591,0.71,10229543,4032,,P,P,P,P,P,11,23,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-23 12:30:00,,9.866,,15.855,,14.5669,,14.2591,,0.71
DOW04055002,2015-11-23,13:00:00,2015-11-23 13:00:00,9.866,9727221,4033,14.23,14.5645,14.2581,0.707,10229543,4033,,P,P,P,P,P,11,23,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-23 13:00:00,,9.866,,14.23,,14.5645,,14.2581,,0.707
DOW04055002,2015-11-23,13:30:00,2015-11-23 13:30:00,9.965,9727221,4034,11.041,14.5605,14.2497,0.717,10229543,4034,,P,P,P,P,P,11,23,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-23 13:30:00,,9.965,,11.041,,14.5605,,14.2497,,0.717
DOW04055002,2015-11-23,14:00:00,2015-11-23 14:00:00,9.965,9727221,4035,8.978,14.5537,14.2455,0.711,10229543,4035,,P,P,P,P,P,11,23,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-23 14:00:00,,9.965,,8.978,,14.5537,,14.2455,,0.711
DOW04055002,2015-11-23,14:30:00,2015-11-23 14:30:00,10.063,9727221,4036,7.882,14.5541,14.2444,0.714,10229543,4036,,P,P,P,P,P,11,23,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-23 14:30:00,,10.063,,7.882,,14.5541,,14.2444,,0.714
DOW04055002,2015-11-23,15:00:00,2015-11-23 15:00:00,10.063,9727221,4037,6.674,14.5495,14.2407,0.712,10229543,4037,,P,P,P,P,P,11,23,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-23 15:00:00,,10.063,,6.674,,14.5495,,14.2407,,0.712
DOW04055002,2015-11-23,15:30:00,2015-11-23 15:30:00,10.063,9727221,4038,5.45,14.5518,14.2417,0.715,10229543,4038,,P,P,P,P,P,11,23,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-23 15:30:00,,10.063,,5.45,,14.5518,,14.2417,,0.715
DOW04055002,2015-11-23,16:00:00,2015-11-23 16:00:00,10.063,9727221,4039,4.519,14.5541,14.2436,0.716,10229543,4039,,P,P,P,P,P,11,23,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-23 16:00:00,,10.063,,4.519,,14.5541,,14.2436,,0.716
DOW04055002,2015-11-23,16:30:00,2015-11-23 16:30:00,9.965,9727221,4040,3.578,14.5582,14.2502,0.71,10229543,4040,,P,P,P,P,P,11,23,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-23 16:30:00,,9.965,,3.578,,14.5582,,14.2502,,0.71
DOW04055002,2015-11-23,17:00:00,2015-11-23 17:00:00,9.965,9727221,4041,2.73,14.5628,14.2526,0.716,10229543,4041,,P,P,P,P,P,11,23,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-23 17:00:00,,9.965,,2.73,,14.5628,,14.2526,,0.716
DOW04055002,2015-11-23,17:30:00,2015-11-23 17:30:00,9.866,9727221,4042,1.764,14.5645,14.2591,0.705,10229543,4042,,P,P,P,P,P,11,23,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-23 17:30:00,,9.866,,1.764,,14.5645,,14.2591,,0.705
DOW04055002,2015-11-23,18:00:00,2015-11-23 18:00:00,9.866,9727221,4043,1.003,14.5715,14.2617,0.715,10229543,4043,,P,P,P,P,P,11,23,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-23 18:00:00,,9.866,,1.003,,14.5715,,14.2617,,0.715
DOW04055002,2015-11-23,18:30:00,2015-11-23 18:30:00,9.768,9727221,4044,0.232,14.5802,14.2713,0.713,10229543,4044,,P,P,P,P,P,11,23,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-23 18:30:00,,9.768,,0.232,,14.5802,,14.2713,,0.713
DOW04055002,2015-11-23,19:00:00,2015-11-23 19:00:00,9.768,9727221,4045,-0.325,14.587,14.2791,0.71,10229543,4045,,P,P,P,P,P,11,23,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-23 19:00:00,,9.768,,-0.325,,14.587,,14.2791,,0.71
DOW04055002,2015-11-23,19:30:00,2015-11-23 19:30:00,9.669,9727221,4046,-0.662,14.5934,14.2829,0.716,10229543,4046,,P,P,P,P,P,11,23,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-23 19:30:00,,9.669,,-0.662,,14.5934,,14.2829,,0.716
DOW04055002,2015-11-23,20:00:00,2015-11-23 20:00:00,9.472,9727221,4047,-1.001,14.597,14.289,0.711,10229543,4047,,P,P,P,P,P,11,23,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-23 20:00:00,,9.472,,-1.001,,14.597,,14.289,,0.711
DOW04055002,2015-11-23,20:30:00,2015-11-23 20:30:00,9.373,9727221,4048,-1.341,14.5989,14.2904,0.712,10229543,4048,,P,P,P,P,P,11,23,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-23 20:30:00,,9.373,,-1.341,,14.5989,,14.2904,,0.712
DOW04055002,2015-11-23,21:00:00,2015-11-23 21:00:00,9.373,9727221,4049,-1.57,14.6034,14.2922,0.718,10229543,4049,,P,P,P,P,P,11,23,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-23 21:00:00,,9.373,,-1.57,,14.6034,,14.2922,,0.718
DOW04055002,2015-11-23,21:30:00,2015-11-23 21:30:00,9.373,9727221,4050,-1.684,14.6034,14.2965,0.708,10229543,4050,,P,P,P,P,P,11,23,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-23 21:30:00,,9.373,,-1.684,,14.6034,,14.2965,,0.708
DOW04055002,2015-11-23,22:00:00,2015-11-23 22:00:00,9.275,9727221,4051,-1.914,14.6075,14.3006,0.708,10229543,4051,,P,P,P,P,P,11,23,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-23 22:00:00,,9.275,,-1.914,,14.6075,,14.3006,,0.708
DOW04055002,2015-11-23,22:30:00,2015-11-23 22:30:00,9.176,9727221,4052,-2.03,14.6094,14.3049,0.702,10229543,4052,,P,P,P,P,P,11,23,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-23 22:30:00,,9.176,,-2.03,,14.6094,,14.3049,,0.702
DOW04055002,2015-11-23,23:00:00,2015-11-23 23:00:00,9.176,9727221,4053,-2.261,14.6117,14.302,0.714,10229543,4053,,P,P,P,P,P,11,23,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-23 23:00:00,,9.176,,-2.261,,14.6117,,14.302,,0.714
DOW04055002,2015-11-23,23:30:00,2015-11-23 23:30:00,9.077,9727221,4054,-2.377,14.6088,14.3064,0.698,10229543,4054,,P,P,P,P,P,11,23,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-23 23:30:00,,9.077,,-2.377,,14.6088,,14.3064,,0.698
DOW04055002,2015-11-24,00:00:00,2015-11-24 00:00:00,9.077,9727221,4055,-2.494,14.6134,14.3061,0.709,10229543,4055,,P,P,P,P,P,11,24,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-24 00:00:00,,9.077,,-2.494,,14.6134,,14.3061,,0.709
DOW04055002,2015-11-24,00:30:00,2015-11-24 00:30:00,9.077,9727221,4056,-2.61,14.6134,14.3104,0.699,10229543,4056,,P,P,P,P,P,11,24,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-24 00:30:00,,9.077,,-2.61,,14.6134,,14.3104,,0.699
DOW04055002,2015-11-24,01:00:00,2015-11-24 01:00:00,9.077,9727221,4057,-2.727,14.6181,14.3125,0.705,10229543,4057,,P,P,P,P,P,11,24,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-24 01:00:00,,9.077,,-2.727,,14.6181,,14.3125,,0.705
DOW04055002,2015-11-24,01:30:00,2015-11-24 01:30:00,9.077,9727221,4058,-2.844,14.6181,14.3122,0.706,10229543,4058,,P,P,P,P,P,11,24,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-24 01:30:00,,9.077,,-2.844,,14.6181,,14.3122,,0.706
DOW04055002,2015-11-24,02:00:00,2015-11-24 02:00:00,9.077,9727221,4059,-2.962,14.6226,14.3165,0.706,10229543,4059,,P,P,P,P,P,11,24,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-24 02:00:00,,9.077,,-2.962,,14.6226,,14.3165,,0.706
DOW04055002,2015-11-24,02:30:00,2015-11-24 02:30:00,9.077,9727221,4060,-3.079,14.6226,14.3186,0.701,10229543,4060,,P,P,P,P,P,11,24,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-24 02:30:00,,9.077,,-3.079,,14.6226,,14.3186,,0.701
DOW04055002,2015-11-24,03:00:00,2015-11-24 03:00:00,9.077,9727221,4061,-3.197,14.6249,14.3206,0.702,10229543,4061,,P,P,P,P,P,11,24,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-24 03:00:00,,9.077,,-3.197,,14.6249,,14.3206,,0.702
DOW04055002,2015-11-24,03:30:00,2015-11-24 03:30:00,9.176,9727221,4062,-3.316,14.6278,14.3249,0.699,10229543,4062,,P,P,P,P,P,11,24,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-24 03:30:00,,9.176,,-3.316,,14.6278,,14.3249,,0.699
DOW04055002,2015-11-24,04:00:00,2015-11-24 04:00:00,9.275,9727221,4063,-3.434,14.6305,14.3247,0.706,10229543,4063,,P,P,P,P,P,11,24,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-24 04:00:00,,9.275,,-3.434,,14.6305,,14.3247,,0.706
DOW04055002,2015-11-24,04:30:00,2015-11-24 04:30:00,9.373,9727221,4064,-3.434,14.6356,14.3293,0.707,10229543,4064,,P,P,P,P,P,11,24,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-24 04:30:00,,9.373,,-3.434,,14.6356,,14.3293,,0.707
DOW04055002,2015-11-24,05:00:00,2015-11-24 05:00:00,9.373,9727221,4065,-3.553,14.6379,14.336,0.697,10229543,4065,,P,P,P,P,P,11,24,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-11-24 05:00:00,,9.373,,-3.553,,14.6379,,14.336,,0.697
